SUBJECTID,mSens,age,emotion,ACTOR,presentNumber,meanAmpNC
11,higMSens,youngerAgeGroup,A,5,9,22.331
11,higMSens,youngerAgeGroup,A,5,10,16.492
12,lowMSens,olderAgeGroup,B,1,1,0.588
12,lowMSens,olderAgeGroup,B,1,2,-13.419
12,lowMSens,olderAgeGroup,B,1,3,-2.271
12,lowMSens,olderAgeGroup,B,1,4,-16.234
12,lowMSens,olderAgeGroup,B,1,5,-13.018
12,lowMSens,olderAgeGroup,B,1,6,-47.57
12,lowMSens,olderAgeGroup,B,1,7,-32.527
12,lowMSens,olderAgeGroup,B,1,8,-9.502
12,lowMSens,olderAgeGroup,B,1,9,-31.583
12,lowMSens,olderAgeGroup,B,1,10,5.349
12,lowMSens,olderAgeGroup,B,2,1,-2.496
12,lowMSens,olderAgeGroup,B,2,2,5.048
12,lowMSens,olderAgeGroup,B,2,3,-7.72
12,lowMSens,olderAgeGroup,B,2,4,7.219
12,lowMSens,olderAgeGroup,B,2,5,16.321
12,lowMSens,olderAgeGroup,B,2,6,-3.195
12,lowMSens,olderAgeGroup,B,2,7,-4.551
12,lowMSens,olderAgeGroup,B,2,8,8.386
12,lowMSens,olderAgeGroup,B,2,9,-7.693
12,lowMSens,olderAgeGroup,B,2,10,0.359
12,lowMSens,olderAgeGroup,B,3,1,37.655
12,lowMSens,olderAgeGroup,B,3,2,-28.217
12,lowMSens,olderAgeGroup,B,3,3,25.653
12,lowMSens,olderAgeGroup,B,3,4,28.453
12,lowMSens,olderAgeGroup,B,3,5,-32.999
12,lowMSens,olderAgeGroup,B,3,6,46.935
12,lowMSens,olderAgeGroup,B,3,7,-8.189
12,lowMSens,olderAgeGroup,B,3,8,-3.99
12,lowMSens,olderAgeGroup,B,3,9,0.724
12,lowMSens,olderAgeGroup,B,3,10,8.136
12,lowMSens,olderAgeGroup,B,4,1,1.977
12,lowMSens,olderAgeGroup,B,4,2,33.849
12,lowMSens,olderAgeGroup,B,4,3,45.06
12,lowMSens,olderAgeGroup,B,4,4,14.462
12,lowMSens,olderAgeGroup,B,4,5,28.257
12,lowMSens,olderAgeGroup,B,4,6,-7.339
12,lowMSens,olderAgeGroup,B,4,7,24.741
12,lowMSens,olderAgeGroup,B,4,8,16.406
12,lowMSens,olderAgeGroup,B,4,9,15.046
12,lowMSens,olderAgeGroup,B,4,10,15.293
12,lowMSens,olderAgeGroup,B,5,1,-0.096
12,lowMSens,olderAgeGroup,B,5,2,18.682
12,lowMSens,olderAgeGroup,B,5,3,18.429
12,lowMSens,olderAgeGroup,B,5,4,37.633
12,lowMSens,olderAgeGroup,B,5,5,-13.283
12,lowMSens,olderAgeGroup,B,5,6,24.15
12,lowMSens,olderAgeGroup,B,5,7,8.692
12,lowMSens,olderAgeGroup,B,5,8,1.469
12,lowMSens,olderAgeGroup,B,5,9,6.799
12,lowMSens,olderAgeGroup,B,5,10,5.115
12,lowMSens,olderAgeGroup,A,1,1,17.684
12,lowMSens,olderAgeGroup,A,1,2,-23.307
12,lowMSens,olderAgeGroup,A,1,3,-3.626
12,lowMSens,olderAgeGroup,A,1,4,-18.089
12,lowMSens,olderAgeGroup,A,1,5,-25.133
12,lowMSens,olderAgeGroup,A,1,6,-27.758
12,lowMSens,olderAgeGroup,A,1,7,-18.178
12,lowMSens,olderAgeGroup,A,1,8,-61.422
12,lowMSens,olderAgeGroup,A,1,9,-30.566
12,lowMSens,olderAgeGroup,A,1,10,-18.57
12,lowMSens,olderAgeGroup,A,2,1,-12.027
12,lowMSens,olderAgeGroup,A,2,2,-26.238
12,lowMSens,olderAgeGroup,A,2,3,-3.69
12,lowMSens,olderAgeGroup,A,2,4,-50.497
12,lowMSens,olderAgeGroup,A,2,5,-16.784
12,lowMSens,olderAgeGroup,A,2,6,7.131
12,lowMSens,olderAgeGroup,A,2,7,-17.459
12,lowMSens,olderAgeGroup,A,2,8,-56.691
12,lowMSens,olderAgeGroup,A,2,9,-21.259
12,lowMSens,olderAgeGroup,A,2,10,8.98
12,lowMSens,olderAgeGroup,A,3,1,16.47
12,lowMSens,olderAgeGroup,A,3,2,24.584
12,lowMSens,olderAgeGroup,A,3,3,29.836
12,lowMSens,olderAgeGroup,A,3,4,15.834
12,lowMSens,olderAgeGroup,A,3,5,44.814
12,lowMSens,olderAgeGroup,A,3,6,5.128
12,lowMSens,olderAgeGroup,A,3,7,16.237
12,lowMSens,olderAgeGroup,A,3,8,22.106
12,lowMSens,olderAgeGroup,A,3,9,-14.406
12,lowMSens,olderAgeGroup,A,3,10,-12.669
12,lowMSens,olderAgeGroup,A,4,1,7.271
12,lowMSens,olderAgeGroup,A,4,2,-22.229
12,lowMSens,olderAgeGroup,A,4,3,-26.107
12,lowMSens,olderAgeGroup,A,4,4,-30.958
12,lowMSens,olderAgeGroup,A,4,5,-7.564
12,lowMSens,olderAgeGroup,A,4,6,-1.547
12,lowMSens,olderAgeGroup,A,4,7,17.429
12,lowMSens,olderAgeGroup,A,4,8,-29.198
12,lowMSens,olderAgeGroup,A,4,9,-14.388
12,lowMSens,olderAgeGroup,A,4,10,-12.763
12,lowMSens,olderAgeGroup,A,5,1,-1.222
12,lowMSens,olderAgeGroup,A,5,2,14.128
12,lowMSens,olderAgeGroup,A,5,3,29.162
12,lowMSens,olderAgeGroup,A,5,4,0.886
12,lowMSens,olderAgeGroup,A,5,5,6.766
12,lowMSens,olderAgeGroup,A,5,6,-27.968
12,lowMSens,olderAgeGroup,A,5,7,-2.139
12,lowMSens,olderAgeGroup,A,5,8,5.97
12,lowMSens,olderAgeGroup,A,5,9,4.168
12,lowMSens,olderAgeGroup,A,5,10,2.736
13,lowMSens,youngerAgeGroup,B,1,1,-21.785
13,lowMSens,youngerAgeGroup,B,1,2,-10.714
13,lowMSens,youngerAgeGroup,B,1,3,-1.033
13,lowMSens,youngerAgeGroup,B,1,4,-35.451
13,lowMSens,youngerAgeGroup,B,1,5,-35.49
13,lowMSens,youngerAgeGroup,B,1,6,-21.967
13,lowMSens,youngerAgeGroup,B,1,7,-49.259
13,lowMSens,youngerAgeGroup,B,1,8,6.83
13,lowMSens,youngerAgeGroup,B,1,9,-26.279
13,lowMSens,youngerAgeGroup,B,1,10,2.229
13,lowMSens,youngerAgeGroup,B,2,1,-38.79
13,lowMSens,youngerAgeGroup,B,2,2,-13.361
13,lowMSens,youngerAgeGroup,B,2,3,-48.31
13,lowMSens,youngerAgeGroup,B,2,4,-13.638
13,lowMSens,youngerAgeGroup,B,2,5,-10.521
13,lowMSens,youngerAgeGroup,B,2,6,-35.985
13,lowMSens,youngerAgeGroup,B,2,7,8.054
13,lowMSens,youngerAgeGroup,B,2,8,-0.038
13,lowMSens,youngerAgeGroup,B,2,9,-11.593
13,lowMSens,youngerAgeGroup,B,2,10,28.276
13,lowMSens,youngerAgeGroup,B,3,1,16.887
13,lowMSens,youngerAgeGroup,B,3,2,5.594
13,lowMSens,youngerAgeGroup,B,3,3,-4.79
13,lowMSens,youngerAgeGroup,B,3,4,14.287
13,lowMSens,youngerAgeGroup,B,3,5,15.15
13,lowMSens,youngerAgeGroup,B,3,6,19.46
13,lowMSens,youngerAgeGroup,B,3,7,3.155
13,lowMSens,youngerAgeGroup,B,3,8,-27.105
13,lowMSens,youngerAgeGroup,B,3,9,33.517
13,lowMSens,youngerAgeGroup,B,3,10,-12.483
13,lowMSens,youngerAgeGroup,B,4,1,-18.205
13,lowMSens,youngerAgeGroup,B,4,2,4.059
13,lowMSens,youngerAgeGroup,B,4,3,0.29
13,lowMSens,youngerAgeGroup,B,4,4,-9.589
13,lowMSens,youngerAgeGroup,B,4,5,17.846
13,lowMSens,youngerAgeGroup,B,4,6,10.704
13,lowMSens,youngerAgeGroup,B,4,7,-10.292
13,lowMSens,youngerAgeGroup,B,4,8,-23.294
13,lowMSens,youngerAgeGroup,B,4,9,30.147
13,lowMSens,youngerAgeGroup,B,4,10,20.022
13,lowMSens,youngerAgeGroup,B,5,1,6.358
13,lowMSens,youngerAgeGroup,B,5,2,18.018
13,lowMSens,youngerAgeGroup,B,5,3,15.31
13,lowMSens,youngerAgeGroup,B,5,4,0.471
13,lowMSens,youngerAgeGroup,B,5,5,-29.787
13,lowMSens,youngerAgeGroup,B,5,6,-7.894
13,lowMSens,youngerAgeGroup,B,5,7,21.038
13,lowMSens,youngerAgeGroup,B,5,8,61.933
13,lowMSens,youngerAgeGroup,B,5,9,-6.316
13,lowMSens,youngerAgeGroup,B,5,10,8.671
13,lowMSens,youngerAgeGroup,A,1,1,-10.511
13,lowMSens,youngerAgeGroup,A,1,2,-25.727
13,lowMSens,youngerAgeGroup,A,1,3,-2.11
13,lowMSens,youngerAgeGroup,A,1,4,-21.925
13,lowMSens,youngerAgeGroup,A,1,5,-16.952
13,lowMSens,youngerAgeGroup,A,1,6,-9.574
13,lowMSens,youngerAgeGroup,A,1,7,-19.176
13,lowMSens,youngerAgeGroup,A,1,8,-40.255
13,lowMSens,youngerAgeGroup,A,1,9,-9.766
13,lowMSens,youngerAgeGroup,A,1,10,3.662
13,lowMSens,youngerAgeGroup,A,2,1,-18.172
13,lowMSens,youngerAgeGroup,A,2,2,-36.169
13,lowMSens,youngerAgeGroup,A,2,3,-16.589
13,lowMSens,youngerAgeGroup,A,2,4,-25.052
13,lowMSens,youngerAgeGroup,A,2,5,-19.255
13,lowMSens,youngerAgeGroup,A,2,6,-28.637
13,lowMSens,youngerAgeGroup,A,2,7,-9.125
13,lowMSens,youngerAgeGroup,A,2,8,-23.739
13,lowMSens,youngerAgeGroup,A,2,9,-28.208
13,lowMSens,youngerAgeGroup,A,2,10,-23.347
13,lowMSens,youngerAgeGroup,A,3,1,45.828
13,lowMSens,youngerAgeGroup,A,3,2,13.328
13,lowMSens,youngerAgeGroup,A,3,3,17.554
13,lowMSens,youngerAgeGroup,A,3,4,-10.634
13,lowMSens,youngerAgeGroup,A,3,5,19.812
13,lowMSens,youngerAgeGroup,A,3,6,27.125
13,lowMSens,youngerAgeGroup,A,3,7,-11.79
13,lowMSens,youngerAgeGroup,A,3,8,-11.291
13,lowMSens,youngerAgeGroup,A,3,9,-29.009
13,lowMSens,youngerAgeGroup,A,3,10,-2.966
13,lowMSens,youngerAgeGroup,A,4,1,5.869
13,lowMSens,youngerAgeGroup,A,4,2,-5.297
13,lowMSens,youngerAgeGroup,A,4,3,2.707
13,lowMSens,youngerAgeGroup,A,4,4,13.959
13,lowMSens,youngerAgeGroup,A,4,5,-21.302
13,lowMSens,youngerAgeGroup,A,4,6,4.917
13,lowMSens,youngerAgeGroup,A,4,7,7.719
13,lowMSens,youngerAgeGroup,A,4,8,-25.931
13,lowMSens,youngerAgeGroup,A,4,9,25.42
13,lowMSens,youngerAgeGroup,A,4,10,15.083
13,lowMSens,youngerAgeGroup,A,5,1,41.05
13,lowMSens,youngerAgeGroup,A,5,2,38.056
13,lowMSens,youngerAgeGroup,A,5,3,8.147
13,lowMSens,youngerAgeGroup,A,5,4,0.87
13,lowMSens,youngerAgeGroup,A,5,5,6.965
13,lowMSens,youngerAgeGroup,A,5,6,-8.61
13,lowMSens,youngerAgeGroup,A,5,7,0.874
13,lowMSens,youngerAgeGroup,A,5,8,2.15
13,lowMSens,youngerAgeGroup,A,5,9,27.802
13,lowMSens,youngerAgeGroup,A,5,10,4.851
14,lowMSens,olderAgeGroup,B,1,1,-26.024
14,lowMSens,olderAgeGroup,B,1,2,13.788
14,lowMSens,olderAgeGroup,B,1,3,-15.292
14,lowMSens,olderAgeGroup,B,1,4,-24.154
14,lowMSens,olderAgeGroup,B,1,5,5.794
14,lowMSens,olderAgeGroup,B,1,6,10.853
14,lowMSens,olderAgeGroup,B,1,7,-18.514
14,lowMSens,olderAgeGroup,B,1,8,2.031
14,lowMSens,olderAgeGroup,B,1,9,-16.978
14,lowMSens,olderAgeGroup,B,1,10,-31.629
14,lowMSens,olderAgeGroup,B,2,1,-12.645
14,lowMSens,olderAgeGroup,B,2,2,-20.038
14,lowMSens,olderAgeGroup,B,2,3,-50.051
14,lowMSens,olderAgeGroup,B,2,4,-48.414
14,lowMSens,olderAgeGroup,B,2,5,-20.391
14,lowMSens,olderAgeGroup,B,2,6,-35.603
14,lowMSens,olderAgeGroup,B,2,7,22.96
14,lowMSens,olderAgeGroup,B,2,8,15.149
14,lowMSens,olderAgeGroup,B,2,9,-10.253
14,lowMSens,olderAgeGroup,B,2,10,-3.555
14,lowMSens,olderAgeGroup,B,3,1,32.31
14,lowMSens,olderAgeGroup,B,3,2,12.08
14,lowMSens,olderAgeGroup,B,3,3,8.241
14,lowMSens,olderAgeGroup,B,3,4,-35.203
14,lowMSens,olderAgeGroup,B,3,5,33.501
14,lowMSens,olderAgeGroup,B,3,6,6.027
14,lowMSens,olderAgeGroup,B,3,7,-5.392
14,lowMSens,olderAgeGroup,B,3,8,26.554
14,lowMSens,olderAgeGroup,B,3,9,5.417
14,lowMSens,olderAgeGroup,B,3,10,19.235
14,lowMSens,olderAgeGroup,B,4,1,0.796
14,lowMSens,olderAgeGroup,B,4,2,-5.419
14,lowMSens,olderAgeGroup,B,4,3,9.441
14,lowMSens,olderAgeGroup,B,4,4,2.326
14,lowMSens,olderAgeGroup,B,4,5,29.569
14,lowMSens,olderAgeGroup,B,4,6,0.88
14,lowMSens,olderAgeGroup,B,4,7,-37.864
14,lowMSens,olderAgeGroup,B,4,8,2.999
14,lowMSens,olderAgeGroup,B,4,9,28.964
14,lowMSens,olderAgeGroup,B,4,10,4.317
14,lowMSens,olderAgeGroup,B,5,1,-21.07
14,lowMSens,olderAgeGroup,B,5,2,33.77
14,lowMSens,olderAgeGroup,B,5,3,34.125
14,lowMSens,olderAgeGroup,B,5,4,-35.272
14,lowMSens,olderAgeGroup,B,5,5,40.31
14,lowMSens,olderAgeGroup,B,5,6,-17.814
14,lowMSens,olderAgeGroup,B,5,7,29.635
14,lowMSens,olderAgeGroup,B,5,8,44.182
14,lowMSens,olderAgeGroup,B,5,9,72.186
14,lowMSens,olderAgeGroup,B,5,10,63.632
14,lowMSens,olderAgeGroup,A,1,1,-58.097
14,lowMSens,olderAgeGroup,A,1,2,-6.527
14,lowMSens,olderAgeGroup,A,1,3,-27.715
14,lowMSens,olderAgeGroup,A,1,4,-35.467
14,lowMSens,olderAgeGroup,A,1,5,8.341
14,lowMSens,olderAgeGroup,A,1,6,1.13
14,lowMSens,olderAgeGroup,A,1,7,-14.664
14,lowMSens,olderAgeGroup,A,1,8,-11.79
14,lowMSens,olderAgeGroup,A,1,9,-7.673
14,lowMSens,olderAgeGroup,A,1,10,-4.761
14,lowMSens,olderAgeGroup,A,2,1,-77.791
14,lowMSens,olderAgeGroup,A,2,2,-3.568
14,lowMSens,olderAgeGroup,A,2,3,-25.267
14,lowMSens,olderAgeGroup,A,2,4,-20.965
14,lowMSens,olderAgeGroup,A,2,5,2.473
14,lowMSens,olderAgeGroup,A,2,6,-20.446
14,lowMSens,olderAgeGroup,A,2,7,-22.722
14,lowMSens,olderAgeGroup,A,2,8,9.005
14,lowMSens,olderAgeGroup,A,2,9,-19.841
14,lowMSens,olderAgeGroup,A,2,10,18.281
14,lowMSens,olderAgeGroup,A,3,1,-25.682
14,lowMSens,olderAgeGroup,A,3,2,-18.929
14,lowMSens,olderAgeGroup,A,3,3,1.83
14,lowMSens,olderAgeGroup,A,3,4,16.318
14,lowMSens,olderAgeGroup,A,3,5,-14.872
14,lowMSens,olderAgeGroup,A,3,6,19.258
14,lowMSens,olderAgeGroup,A,3,7,-21.616
14,lowMSens,olderAgeGroup,A,3,8,15.416
14,lowMSens,olderAgeGroup,A,3,9,4.063
14,lowMSens,olderAgeGroup,A,3,10,-20.885
14,lowMSens,olderAgeGroup,A,4,1,30.701
14,lowMSens,olderAgeGroup,A,4,2,15.461
14,lowMSens,olderAgeGroup,A,4,3,21.822
14,lowMSens,olderAgeGroup,A,4,4,-12.539
14,lowMSens,olderAgeGroup,A,4,5,26.278
14,lowMSens,olderAgeGroup,A,4,6,50.169
14,lowMSens,olderAgeGroup,A,4,7,15.485
14,lowMSens,olderAgeGroup,A,4,8,12.075
14,lowMSens,olderAgeGroup,A,4,9,-3.071
14,lowMSens,olderAgeGroup,A,4,10,-17.155
14,lowMSens,olderAgeGroup,A,5,1,0.726
14,lowMSens,olderAgeGroup,A,5,2,7.053
14,lowMSens,olderAgeGroup,A,5,3,10.361
14,lowMSens,olderAgeGroup,A,5,4,-11.486
14,lowMSens,olderAgeGroup,A,5,5,-0.796
14,lowMSens,olderAgeGroup,A,5,6,15.546
14,lowMSens,olderAgeGroup,A,5,7,9.293
14,lowMSens,olderAgeGroup,A,5,8,-19.13
14,lowMSens,olderAgeGroup,A,5,9,7.955
14,lowMSens,olderAgeGroup,A,5,10,-37.181
15,higMSens,olderAgeGroup,B,1,1,-37.212
15,higMSens,olderAgeGroup,B,1,2,-36.909
15,higMSens,olderAgeGroup,B,1,3,-45.528
15,higMSens,olderAgeGroup,B,1,4,-25.572
15,higMSens,olderAgeGroup,B,1,5,-13.796
15,higMSens,olderAgeGroup,B,1,6,-49.055
15,higMSens,olderAgeGroup,B,1,7,-50.106
15,higMSens,olderAgeGroup,B,1,8,-2.442
15,higMSens,olderAgeGroup,B,1,9,-24.154
15,higMSens,olderAgeGroup,B,1,10,-54.038
15,higMSens,olderAgeGroup,B,2,1,-0.659
15,higMSens,olderAgeGroup,B,2,2,-17.897
15,higMSens,olderAgeGroup,B,2,3,-36.003
15,higMSens,olderAgeGroup,B,2,4,-17.494
15,higMSens,olderAgeGroup,B,2,5,-2.65
15,higMSens,olderAgeGroup,B,2,6,1.21
15,higMSens,olderAgeGroup,B,2,7,4.545
15,higMSens,olderAgeGroup,B,2,8,-0.5
15,higMSens,olderAgeGroup,B,2,9,-1.907
15,higMSens,olderAgeGroup,B,2,10,-22.41
15,higMSens,olderAgeGroup,B,3,1,-30.377
15,higMSens,olderAgeGroup,B,3,2,4.657
15,higMSens,olderAgeGroup,B,3,3,7.995
15,higMSens,olderAgeGroup,B,3,4,-7.126
15,higMSens,olderAgeGroup,B,3,5,-11.755
15,higMSens,olderAgeGroup,B,3,6,-18.719
15,higMSens,olderAgeGroup,B,3,7,-1.331
15,higMSens,olderAgeGroup,B,3,8,25.448
15,higMSens,olderAgeGroup,B,3,9,4.614
15,higMSens,olderAgeGroup,B,3,10,35.208
15,higMSens,olderAgeGroup,B,4,1,-23.348
15,higMSens,olderAgeGroup,B,4,2,7.372
15,higMSens,olderAgeGroup,B,4,3,2.198
15,higMSens,olderAgeGroup,B,4,4,-2.606
15,higMSens,olderAgeGroup,B,4,5,-6.365
15,higMSens,olderAgeGroup,B,4,6,-15.373
15,higMSens,olderAgeGroup,B,4,7,13.182
15,higMSens,olderAgeGroup,B,4,8,-0.741
15,higMSens,olderAgeGroup,B,4,9,-5.965
15,higMSens,olderAgeGroup,B,4,10,15.421
15,higMSens,olderAgeGroup,B,5,1,6.468
15,higMSens,olderAgeGroup,B,5,2,-7.179
15,higMSens,olderAgeGroup,B,5,3,-4.15
15,higMSens,olderAgeGroup,B,5,4,-14.768
15,higMSens,olderAgeGroup,B,5,5,22.715
15,higMSens,olderAgeGroup,B,5,6,-19.217
15,higMSens,olderAgeGroup,B,5,7,37.799
15,higMSens,olderAgeGroup,B,5,8,-3.29
15,higMSens,olderAgeGroup,B,5,9,8.599
15,higMSens,olderAgeGroup,B,5,10,43.177
15,higMSens,olderAgeGroup,A,1,1,-6.95
15,higMSens,olderAgeGroup,A,1,2,-6.796
15,higMSens,olderAgeGroup,A,1,3,-9.162
15,higMSens,olderAgeGroup,A,1,4,-47.717
15,higMSens,olderAgeGroup,A,1,5,-27.224
15,higMSens,olderAgeGroup,A,1,6,-4.606
15,higMSens,olderAgeGroup,A,1,7,-6.964
15,higMSens,olderAgeGroup,A,1,8,-48.394
15,higMSens,olderAgeGroup,A,1,9,-20.703
15,higMSens,olderAgeGroup,A,1,10,-32.25
15,higMSens,olderAgeGroup,A,2,1,10.123
15,higMSens,olderAgeGroup,A,2,2,-24.354
15,higMSens,olderAgeGroup,A,2,3,-4.528
15,higMSens,olderAgeGroup,A,2,4,-22.505
15,higMSens,olderAgeGroup,A,2,5,-28.575
15,higMSens,olderAgeGroup,A,2,6,-2.948
15,higMSens,olderAgeGroup,A,2,7,-14.113
15,higMSens,olderAgeGroup,A,2,8,-21.186
15,higMSens,olderAgeGroup,A,2,9,-32.178
15,higMSens,olderAgeGroup,A,2,10,-34.031
15,higMSens,olderAgeGroup,A,3,1,8.014
15,higMSens,olderAgeGroup,A,3,2,16.628
15,higMSens,olderAgeGroup,A,3,3,5.985
15,higMSens,olderAgeGroup,A,3,4,-7.292
15,higMSens,olderAgeGroup,A,3,5,-42.287
15,higMSens,olderAgeGroup,A,3,6,20.769
15,higMSens,olderAgeGroup,A,3,7,7.515
15,higMSens,olderAgeGroup,A,3,8,-10.226
15,higMSens,olderAgeGroup,A,3,9,2.525
15,higMSens,olderAgeGroup,A,3,10,2.768
15,higMSens,olderAgeGroup,A,4,1,10.763
15,higMSens,olderAgeGroup,A,4,2,4.405
15,higMSens,olderAgeGroup,A,4,3,-19.397
15,higMSens,olderAgeGroup,A,4,4,37.154
15,higMSens,olderAgeGroup,A,4,5,-5.648
15,higMSens,olderAgeGroup,A,4,6,-11.882
15,higMSens,olderAgeGroup,A,4,7,-36.474
15,higMSens,olderAgeGroup,A,4,8,10.164
15,higMSens,olderAgeGroup,A,4,9,13.783
15,higMSens,olderAgeGroup,A,4,10,-14.515
15,higMSens,olderAgeGroup,A,5,1,7.703
15,higMSens,olderAgeGroup,A,5,2,38.836
15,higMSens,olderAgeGroup,A,5,3,12.315
15,higMSens,olderAgeGroup,A,5,4,16.617
15,higMSens,olderAgeGroup,A,5,5,-9.262
15,higMSens,olderAgeGroup,A,5,6,-0.455
15,higMSens,olderAgeGroup,A,5,7,-7.383
15,higMSens,olderAgeGroup,A,5,8,15.363
15,higMSens,olderAgeGroup,A,5,9,29.507
15,higMSens,olderAgeGroup,A,5,10,-5.996
16,lowMSens,youngerAgeGroup,B,1,1,-17.936
16,lowMSens,youngerAgeGroup,B,1,2,11.175
16,lowMSens,youngerAgeGroup,B,1,3,-2.069
16,lowMSens,youngerAgeGroup,B,1,4,10.064
16,lowMSens,youngerAgeGroup,B,1,5,-19.577
16,lowMSens,youngerAgeGroup,B,1,6,-28.832
16,lowMSens,youngerAgeGroup,B,1,7,-36.415
16,lowMSens,youngerAgeGroup,B,1,8,11.766
16,lowMSens,youngerAgeGroup,B,1,9,15.111
16,lowMSens,youngerAgeGroup,B,1,10,-3.265
16,lowMSens,youngerAgeGroup,B,2,1,-25.089
16,lowMSens,youngerAgeGroup,B,2,2,4.044
16,lowMSens,youngerAgeGroup,B,2,3,-47.919
16,lowMSens,youngerAgeGroup,B,2,4,-41.375
16,lowMSens,youngerAgeGroup,B,2,5,-27.779
16,lowMSens,youngerAgeGroup,B,2,6,-20.531
16,lowMSens,youngerAgeGroup,B,2,7,-36.582
16,lowMSens,youngerAgeGroup,B,2,8,30.59
16,lowMSens,youngerAgeGroup,B,2,9,-6.822
16,lowMSens,youngerAgeGroup,B,2,10,10.436
16,lowMSens,youngerAgeGroup,B,3,1,-1.839
16,lowMSens,youngerAgeGroup,B,3,2,25.929
16,lowMSens,youngerAgeGroup,B,3,3,33.502
16,lowMSens,youngerAgeGroup,B,3,4,-27.567
16,lowMSens,youngerAgeGroup,B,3,5,14.799
16,lowMSens,youngerAgeGroup,B,3,6,-33.325
16,lowMSens,youngerAgeGroup,B,3,7,-4.499
16,lowMSens,youngerAgeGroup,B,3,8,10.435
16,lowMSens,youngerAgeGroup,B,3,9,-25.92
16,lowMSens,youngerAgeGroup,B,3,10,12.958
16,lowMSens,youngerAgeGroup,B,4,1,-12.054
16,lowMSens,youngerAgeGroup,B,4,2,-13.317
16,lowMSens,youngerAgeGroup,B,4,3,-4.758
16,lowMSens,youngerAgeGroup,B,4,4,33.111
16,lowMSens,youngerAgeGroup,B,4,5,-5.235
16,lowMSens,youngerAgeGroup,B,4,6,10.489
16,lowMSens,youngerAgeGroup,B,4,7,-24.448
16,lowMSens,youngerAgeGroup,B,4,8,19.447
16,lowMSens,youngerAgeGroup,B,4,9,18.129
16,lowMSens,youngerAgeGroup,B,4,10,12.501
16,lowMSens,youngerAgeGroup,B,5,1,12.796
16,lowMSens,youngerAgeGroup,B,5,2,6.142
16,lowMSens,youngerAgeGroup,B,5,3,23.753
16,lowMSens,youngerAgeGroup,B,5,4,13.896
16,lowMSens,youngerAgeGroup,B,5,5,-6.065
16,lowMSens,youngerAgeGroup,B,5,6,49.805
16,lowMSens,youngerAgeGroup,B,5,7,-24.767
16,lowMSens,youngerAgeGroup,B,5,8,41.804
16,lowMSens,youngerAgeGroup,B,5,9,25.565
16,lowMSens,youngerAgeGroup,B,5,10,38.569
16,lowMSens,youngerAgeGroup,A,1,1,-12.766
16,lowMSens,youngerAgeGroup,A,1,2,-28.771
16,lowMSens,youngerAgeGroup,A,1,3,-16.34
16,lowMSens,youngerAgeGroup,A,1,4,-25.652
16,lowMSens,youngerAgeGroup,A,1,5,-6.788
16,lowMSens,youngerAgeGroup,A,1,6,-37.171
16,lowMSens,youngerAgeGroup,A,1,7,-11.919
16,lowMSens,youngerAgeGroup,A,1,8,1.985
16,lowMSens,youngerAgeGroup,A,1,9,-0.676
16,lowMSens,youngerAgeGroup,A,1,10,-17.883
16,lowMSens,youngerAgeGroup,A,2,1,-11.084
16,lowMSens,youngerAgeGroup,A,2,2,-22.612
16,lowMSens,youngerAgeGroup,A,2,3,-37.447
16,lowMSens,youngerAgeGroup,A,2,4,-50.002
16,lowMSens,youngerAgeGroup,A,2,5,-12.236
16,lowMSens,youngerAgeGroup,A,2,6,-8.42
16,lowMSens,youngerAgeGroup,A,2,7,-4.87
16,lowMSens,youngerAgeGroup,A,2,8,-60.723
16,lowMSens,youngerAgeGroup,A,2,9,-21.394
16,lowMSens,youngerAgeGroup,A,2,10,-1.116
16,lowMSens,youngerAgeGroup,A,3,1,42.821
16,lowMSens,youngerAgeGroup,A,3,2,-3.505
16,lowMSens,youngerAgeGroup,A,3,3,1.564
16,lowMSens,youngerAgeGroup,A,3,4,-5.483
16,lowMSens,youngerAgeGroup,A,3,5,-17.096
16,lowMSens,youngerAgeGroup,A,3,6,-3.811
16,lowMSens,youngerAgeGroup,A,3,7,16.238
16,lowMSens,youngerAgeGroup,A,3,8,-31.04
16,lowMSens,youngerAgeGroup,A,3,9,39.946
16,lowMSens,youngerAgeGroup,A,3,10,-1.396
16,lowMSens,youngerAgeGroup,A,4,1,-24.171
16,lowMSens,youngerAgeGroup,A,4,2,18.812
16,lowMSens,youngerAgeGroup,A,4,3,-15.115
16,lowMSens,youngerAgeGroup,A,4,4,1.081
16,lowMSens,youngerAgeGroup,A,4,5,19.91
16,lowMSens,youngerAgeGroup,A,4,6,26.016
16,lowMSens,youngerAgeGroup,A,4,7,-3.985
16,lowMSens,youngerAgeGroup,A,4,8,0.444
16,lowMSens,youngerAgeGroup,A,4,9,-4.249
16,lowMSens,youngerAgeGroup,A,4,10,13.018
16,lowMSens,youngerAgeGroup,A,5,1,1.255
16,lowMSens,youngerAgeGroup,A,5,2,25.31
16,lowMSens,youngerAgeGroup,A,5,3,31.575
16,lowMSens,youngerAgeGroup,A,5,4,0.278
16,lowMSens,youngerAgeGroup,A,5,5,-16.085
16,lowMSens,youngerAgeGroup,A,5,6,23.344
16,lowMSens,youngerAgeGroup,A,5,7,46.148
16,lowMSens,youngerAgeGroup,A,5,8,-1.632
16,lowMSens,youngerAgeGroup,A,5,9,6.41
16,lowMSens,youngerAgeGroup,A,5,10,-7.411
17,higMSens,olderAgeGroup,B,1,1,-23.045
